Run Date,Plate,Well,Control State,Raw Data (RFU),Raw Data (RFU) Z'-factor
12/08/20,12845-DR,L02,negative control,24546,-0.15
12/08/20,12845-DR,L24,negative control,25639,-0.15
12/08/20,12845-DR,M02,negative control,34246,-0.15
12/08/20,12845-DR,M24,negative control,25703,-0.15
12/08/20,12845-DR,N02,negative control,25344,-0.15
12/08/20,12845-DR,N24,negative control,26231,-0.15
12/08/20,12845-DR,O02,negative control,31527,-0.15
12/08/20,12845-DR,O24,negative control,25464,-0.15
12/08/20,12845-DR,P02,negative control,26840,-0.15
12/08/20,12845-DR,P24,negative control,25052,-0.15
12/14/20,12876-DR-01,A02,negative control,15164,0.87
12/14/20,12876-DR-01,A02,negative control,15164,0.87
12/14/20,12876-DR-01,A24,negative control,14640,0.87
12/14/20,12876-DR-01,A24,negative control,14640,0.87
12/14/20,12876-DR-01,B02,negative control,14460,0.87
12/14/20,12876-DR-01,B02,negative control,14460,0.87
12/14/20,12876-DR-01,B24,negative control,14671,0.87
12/14/20,12876-DR-01,B24,negative control,14671,0.87
12/14/20,12876-DR-01,C02,negative control,15276,0.87
12/14/20,12876-DR-01,C02,negative control,15276,0.87
12/14/20,12876-DR-01,C24,negative control,14546,0.87
12/14/20,12876-DR-01,C24,negative control,14546,0.87
12/14/20,12876-DR-01,D02,negative control,14233,0.87
12/14/20,12876-DR-01,D02,negative control,14233,0.87
12/14/20,12876-DR-01,D24,negative control,14472,0.87
12/14/20,12876-DR-01,D24,negative control,14472,0.87
12/14/20,12876-DR-01,E02,negative control,16014,0.87
12/14/20,12876-DR-01,E02,negative control,16014,0.87
12/14/20,12876-DR-01,E24,negative control,15002,0.87
12/14/20,12876-DR-01,E24,negative control,15002,0.87
12/14/20,12876-DR-01,F02,negative control,14883,0.87
12/14/20,12876-DR-01,F02,negative control,14883,0.87
12/14/20,12876-DR-01,F24,negative control,15136,0.87
12/14/20,12876-DR-01,F24,negative control,15136,0.87
12/14/20,12876-DR-01,G02,negative control,16012,0.87
12/14/20,12876-DR-01,G02,negative control,16012,0.87
12/14/20,12876-DR-01,G24,negative control,15007,0.87
12/14/20,12876-DR-01,G24,negative control,15007,0.87
12/14/20,12876-DR-01,H02,negative control,14706,0.87
12/14/20,12876-DR-01,H02,negative control,14706,0.87
12/14/20,12876-DR-01,H24,negative control,14869,0.87
12/14/20,12876-DR-01,H24,negative control,14869,0.87
12/14/20,12876-DR-01,I02,negative control,16314,0.87
12/14/20,12876-DR-01,I02,negative control,16314,0.87
12/14/20,12876-DR-01,I24,negative control,15417,0.87
12/14/20,12876-DR-01,I24,negative control,15417,0.87
12/14/20,12876-DR-01,J02,negative control,15183,0.87
12/14/20,12876-DR-01,J02,negative control,15183,0.87
12/14/20,12876-DR-01,J24,negative control,15373,0.87
12/14/20,12876-DR-01,J24,negative control,15373,0.87
12/14/20,12876-DR-01,K02,negative control,16129,0.87
12/14/20,12876-DR-01,K02,negative control,16129,0.87
12/14/20,12876-DR-01,K24,negative control,15345,0.87
12/14/20,12876-DR-01,K24,negative control,15345,0.87
12/14/20,12876-DR-01,L02,negative control,15026,0.87
12/14/20,12876-DR-01,L02,negative control,15026,0.87
12/14/20,12876-DR-01,L24,negative control,15250,0.87
12/14/20,12876-DR-01,L24,negative control,15250,0.87
12/14/20,12876-DR-01,M02,negative control,15863,0.87
12/14/20,12876-DR-01,M02,negative control,15863,0.87
12/14/20,12876-DR-01,M24,negative control,14427,0.87
12/14/20,12876-DR-01,M24,negative control,14427,0.87
12/14/20,12876-DR-01,N02,negative control,15004,0.87
12/14/20,12876-DR-01,N02,negative control,15004,0.87
12/14/20,12876-DR-01,N24,negative control,14874,0.87
12/14/20,12876-DR-01,N24,negative control,14874,0.87
12/14/20,12876-DR-01,O02,negative control,15937,0.87
12/14/20,12876-DR-01,O02,negative control,15937,0.87
12/14/20,12876-DR-01,O24,negative control,15091,0.87
12/14/20,12876-DR-01,O24,negative control,15091,0.87
12/14/20,12876-DR-01,P02,negative control,15000,0.87
12/14/20,12876-DR-01,P02,negative control,15000,0.87
12/14/20,12876-DR-01,P24,negative control,14853,0.87
12/14/20,12876-DR-01,P24,negative control,14853,0.87
12/14/20,12876-DR-02,A02,negative control,246009,0.9
12/14/20,12876-DR-02,A02,negative control,246009,0.9
12/14/20,12876-DR-02,A24,negative control,230692,0.9
12/14/20,12876-DR-02,A24,negative control,230692,0.9
12/14/20,12876-DR-02,B02,negative control,229863,0.9
12/14/20,12876-DR-02,B02,negative control,229863,0.9
12/14/20,12876-DR-02,B24,negative control,231303,0.9
12/14/20,12876-DR-02,B24,negative control,231303,0.9
12/14/20,12876-DR-02,C02,negative control,240540,0.9
12/14/20,12876-DR-02,C02,negative control,240540,0.9
12/14/20,12876-DR-02,C24,negative control,227804,0.9
12/14/20,12876-DR-02,C24,negative control,227804,0.9
12/14/20,12876-DR-02,D02,negative control,228173,0.9
12/14/20,12876-DR-02,D02,negative control,228173,0.9
12/14/20,12876-DR-02,D24,negative control,227303,0.9
12/14/20,12876-DR-02,D24,negative control,227303,0.9
12/14/20,12876-DR-02,E02,negative control,247092,0.9
12/14/20,12876-DR-02,E02,negative control,247092,0.9
12/14/20,12876-DR-02,E24,negative control,233357,0.9
12/14/20,12876-DR-02,E24,negative control,233357,0.9
12/14/20,12876-DR-02,F02,negative control,236334,0.9
12/14/20,12876-DR-02,F02,negative control,236334,0.9
12/14/20,12876-DR-02,F24,negative control,236021,0.9
12/14/20,12876-DR-02,F24,negative control,236021,0.9
12/14/20,12876-DR-02,G02,negative control,247988,0.9
12/14/20,12876-DR-02,G02,negative control,247988,0.9
12/14/20,12876-DR-02,G24,negative control,231850,0.9
12/14/20,12876-DR-02,G24,negative control,231850,0.9
12/14/20,12876-DR-02,H02,negative control,233804,0.9
12/14/20,12876-DR-02,H02,negative control,233804,0.9
12/14/20,12876-DR-02,H24,negative control,234097,0.9
12/14/20,12876-DR-02,H24,negative control,234097,0.9
12/14/20,12876-DR-02,I02,negative control,250344,0.9
12/14/20,12876-DR-02,I02,negative control,250344,0.9
12/14/20,12876-DR-02,I24,negative control,237162,0.9
12/14/20,12876-DR-02,I24,negative control,237162,0.9
12/14/20,12876-DR-02,J02,negative control,236512,0.9
12/14/20,12876-DR-02,J02,negative control,236512,0.9
12/14/20,12876-DR-02,J24,negative control,234889,0.9
12/14/20,12876-DR-02,J24,negative control,234889,0.9
12/14/20,12876-DR-02,K02,negative control,247410,0.9
12/14/20,12876-DR-02,K02,negative control,247410,0.9
12/14/20,12876-DR-02,K24,negative control,236927,0.9
12/14/20,12876-DR-02,K24,negative control,236927,0.9
12/14/20,12876-DR-02,L02,negative control,238072,0.9
12/14/20,12876-DR-02,L02,negative control,238072,0.9
12/14/20,12876-DR-02,L24,negative control,235378,0.9
12/14/20,12876-DR-02,L24,negative control,235378,0.9
12/14/20,12876-DR-02,M02,negative control,247628,0.9
12/14/20,12876-DR-02,M02,negative control,247628,0.9
12/14/20,12876-DR-02,M24,negative control,235682,0.9
12/14/20,12876-DR-02,M24,negative control,235682,0.9
12/14/20,12876-DR-02,N02,negative control,233941,0.9
12/14/20,12876-DR-02,N02,negative control,233941,0.9
12/14/20,12876-DR-02,N24,negative control,235927,0.9
12/14/20,12876-DR-02,N24,negative control,235927,0.9
12/14/20,12876-DR-02,O02,negative control,246813,0.9
12/14/20,12876-DR-02,O02,negative control,246813,0.9
12/14/20,12876-DR-02,O24,negative control,235173,0.9
12/14/20,12876-DR-02,O24,negative control,235173,0.9
12/14/20,12876-DR-02,P02,negative control,235072,0.9
12/14/20,12876-DR-02,P02,negative control,235072,0.9
12/14/20,12876-DR-02,P24,negative control,231309,0.9
12/14/20,12876-DR-02,P24,negative control,231309,0.9
12/14/20,12876-DR-03,A02,negative control,237340,0.93
12/14/20,12876-DR-03,A02,negative control,237340,0.93
12/14/20,12876-DR-03,A24,negative control,229094,0.93
12/14/20,12876-DR-03,A24,negative control,229094,0.93
12/14/20,12876-DR-03,B02,negative control,228127,0.93
12/14/20,12876-DR-03,B02,negative control,228127,0.93
12/14/20,12876-DR-03,B24,negative control,230582,0.93
12/14/20,12876-DR-03,B24,negative control,230582,0.93
12/14/20,12876-DR-03,C02,negative control,234601,0.93
12/14/20,12876-DR-03,C02,negative control,234601,0.93
12/14/20,12876-DR-03,C24,negative control,226284,0.93
12/14/20,12876-DR-03,C24,negative control,226284,0.93
12/14/20,12876-DR-03,D02,negative control,227289,0.93
12/14/20,12876-DR-03,D02,negative control,227289,0.93
12/14/20,12876-DR-03,D24,negative control,225465,0.93
12/14/20,12876-DR-03,D24,negative control,225465,0.93
12/14/20,12876-DR-03,E02,negative control,241595,0.93
12/14/20,12876-DR-03,E02,negative control,241595,0.93
12/14/20,12876-DR-03,E24,negative control,229844,0.93
12/14/20,12876-DR-03,E24,negative control,229844,0.93
12/14/20,12876-DR-03,F02,negative control,231408,0.93
12/14/20,12876-DR-03,F02,negative control,231408,0.93
12/14/20,12876-DR-03,F24,negative control,229679,0.93
12/14/20,12876-DR-03,F24,negative control,229679,0.93
12/14/20,12876-DR-03,G02,negative control,240758,0.93
12/14/20,12876-DR-03,G02,negative control,240758,0.93
12/14/20,12876-DR-03,G24,negative control,228751,0.93
12/14/20,12876-DR-03,G24,negative control,228751,0.93
12/14/20,12876-DR-03,H02,negative control,227474,0.93
12/14/20,12876-DR-03,H02,negative control,227474,0.93
12/14/20,12876-DR-03,H24,negative control,225529,0.93
12/14/20,12876-DR-03,H24,negative control,225529,0.93
12/14/20,12876-DR-03,I02,negative control,241197,0.93
12/14/20,12876-DR-03,I02,negative control,241197,0.93
12/14/20,12876-DR-03,I24,negative control,229111,0.93
12/14/20,12876-DR-03,I24,negative control,229111,0.93
12/14/20,12876-DR-03,J02,negative control,233959,0.93
12/14/20,12876-DR-03,J02,negative control,233959,0.93
12/14/20,12876-DR-03,J24,negative control,229706,0.93
12/14/20,12876-DR-03,J24,negative control,229706,0.93
12/14/20,12876-DR-03,K02,negative control,237075,0.93
12/14/20,12876-DR-03,K02,negative control,237075,0.93
12/14/20,12876-DR-03,K24,negative control,230150,0.93
12/14/20,12876-DR-03,K24,negative control,230150,0.93
12/14/20,12876-DR-03,L02,negative control,232450,0.93
12/14/20,12876-DR-03,L02,negative control,232450,0.93
12/14/20,12876-DR-03,L24,negative control,226539,0.93
12/14/20,12876-DR-03,L24,negative control,226539,0.93
12/14/20,12876-DR-03,M02,negative control,236866,0.93
12/14/20,12876-DR-03,M02,negative control,236866,0.93
12/14/20,12876-DR-03,M24,negative control,228018,0.93
12/14/20,12876-DR-03,M24,negative control,228018,0.93
12/14/20,12876-DR-03,N02,negative control,231289,0.93
12/14/20,12876-DR-03,N02,negative control,231289,0.93
12/14/20,12876-DR-03,N24,negative control,228058,0.93
12/14/20,12876-DR-03,N24,negative control,228058,0.93
12/14/20,12876-DR-03,O02,negative control,237200,0.93
12/14/20,12876-DR-03,O02,negative control,237200,0.93
12/14/20,12876-DR-03,O24,negative control,229116,0.93
12/14/20,12876-DR-03,O24,negative control,229116,0.93
12/14/20,12876-DR-03,P02,negative control,230576,0.93
12/14/20,12876-DR-03,P02,negative control,230576,0.93
12/14/20,12876-DR-03,P24,negative control,229590,0.93
12/14/20,12876-DR-03,P24,negative control,229590,0.93
12/14/20,12876-DR-04,A02,negative control,260000,0.94
12/14/20,12876-DR-04,A02,negative control,260000,0.94
12/14/20,12876-DR-04,B02,negative control,249743,0.94
12/14/20,12876-DR-04,B02,negative control,249743,0.94
12/14/20,12876-DR-04,C02,negative control,258600,0.94
12/14/20,12876-DR-04,C02,negative control,258600,0.94
12/14/20,12876-DR-04,D02,negative control,249275,0.94
12/14/20,12876-DR-04,D02,negative control,249275,0.94
12/14/20,12876-DR-04,E02,negative control,260000,0.94
12/14/20,12876-DR-04,E02,negative control,260000,0.94
12/14/20,12876-DR-04,F02,negative control,258758,0.94
12/14/20,12876-DR-04,F02,negative control,258758,0.94
12/14/20,12876-DR-04,G02,negative control,260000,0.94
12/14/20,12876-DR-04,G02,negative control,260000,0.94
12/14/20,12876-DR-04,H02,negative control,253931,0.94
12/14/20,12876-DR-04,H02,negative control,253931,0.94
12/14/20,12876-DR-04,I02,negative control,260000,0.94
12/14/20,12876-DR-04,I02,negative control,260000,0.94
12/14/20,12876-DR-04,J02,negative control,259968,0.94
12/14/20,12876-DR-04,J02,negative control,259968,0.94
12/14/20,12876-DR-04,K02,negative control,260000,0.94
12/14/20,12876-DR-04,K02,negative control,260000,0.94
12/14/20,12876-DR-04,L02,negative control,259513,0.94
12/14/20,12876-DR-04,L02,negative control,259513,0.94
12/14/20,12876-DR-04,M02,negative control,260000,0.94
12/14/20,12876-DR-04,M02,negative control,260000,0.94
12/14/20,12876-DR-04,N02,negative control,255852,0.94
12/14/20,12876-DR-04,N02,negative control,255852,0.94
12/14/20,12876-DR-04,O02,negative control,260000,0.94
12/14/20,12876-DR-04,O02,negative control,260000,0.94
12/14/20,12876-DR-04,P02,negative control,253995,0.94
12/14/20,12876-DR-04,P02,negative control,253995,0.94
12/15/20,12910-DR01,A02,negative control,22325,0.7
12/15/20,12910-DR01,A24,negative control,25961,0.7
12/15/20,12910-DR01,B02,negative control,28183,0.7
12/15/20,12910-DR01,B24,negative control,26364,0.7
12/15/20,12910-DR01,C02,negative control,21829,0.7
12/15/20,12910-DR01,C24,negative control,26529,0.7
12/15/20,12910-DR01,D02,negative control,28182,0.7
12/15/20,12910-DR01,D24,negative control,27010,0.7
12/15/20,12910-DR01,E02,negative control,23834,0.7
12/15/20,12910-DR01,E24,negative control,27853,0.7
12/15/20,12910-DR01,F02,negative control,28984,0.7
12/15/20,12910-DR01,F24,negative control,28523,0.7
12/15/20,12910-DR01,G02,negative control,25459,0.7
12/15/20,12910-DR01,G24,negative control,28117,0.7
12/15/20,12910-DR01,H02,negative control,28708,0.7
12/15/20,12910-DR01,H24,negative control,28275,0.7
12/15/20,12910-DR01,I02,negative control,23486,0.7
12/15/20,12910-DR01,I24,negative control,28928,0.7
12/15/20,12910-DR01,J02,negative control,29504,0.7
12/15/20,12910-DR01,J24,negative control,28789,0.7
12/15/20,12910-DR01,K02,negative control,25294,0.7
12/15/20,12910-DR01,K24,negative control,29241,0.7
12/15/20,12910-DR01,L02,negative control,29583,0.7
12/15/20,12910-DR01,L24,negative control,29105,0.7
12/15/20,12910-DR01,M02,negative control,22234,0.7
12/15/20,12910-DR01,M24,negative control,29430,0.7
12/15/20,12910-DR01,N02,negative control,29248,0.7
12/15/20,12910-DR01,N24,negative control,29505,0.7
12/15/20,12910-DR01,O02,negative control,23558,0.7
12/15/20,12910-DR01,O24,negative control,29557,0.7
12/15/20,12910-DR01,P02,negative control,27719,0.7
12/15/20,12910-DR01,P24,negative control,28373,0.7
12/15/20,12910-DR02,A02,negative control,31158,0.81
12/15/20,12910-DR02,A24,negative control,27575,0.81
12/15/20,12910-DR02,B02,negative control,29478,0.81
12/15/20,12910-DR02,B24,negative control,28809,0.81
12/15/20,12910-DR02,C02,negative control,30670,0.81
12/15/20,12910-DR02,C24,negative control,29145,0.81
12/15/20,12910-DR02,D02,negative control,29593,0.81
12/15/20,12910-DR02,D24,negative control,28998,0.81
12/15/20,12910-DR02,E02,negative control,32599,0.81
12/15/20,12910-DR02,E24,negative control,28931,0.81
12/15/20,12910-DR02,F02,negative control,29932,0.81
12/15/20,12910-DR02,F24,negative control,28865,0.81
12/15/20,12910-DR02,G02,negative control,32252,0.81
12/15/20,12910-DR02,G24,negative control,28492,0.81
12/15/20,12910-DR02,H02,negative control,29566,0.81
12/15/20,12910-DR02,H24,negative control,28990,0.81
12/15/20,12910-DR02,I02,negative control,32737,0.81
12/15/20,12910-DR02,I24,negative control,29232,0.81
12/15/20,12910-DR02,J02,negative control,30222,0.81
12/15/20,12910-DR02,J24,negative control,29357,0.81
12/15/20,12910-DR02,K02,negative control,32456,0.81
12/15/20,12910-DR02,K24,negative control,29102,0.81
12/15/20,12910-DR02,L02,negative control,30085,0.81
12/15/20,12910-DR02,L24,negative control,28508,0.81
12/15/20,12910-DR02,M02,negative control,32509,0.81
12/15/20,12910-DR02,M24,negative control,28287,0.81
12/15/20,12910-DR02,N02,negative control,30308,0.81
12/15/20,12910-DR02,N24,negative control,27829,0.81
12/15/20,12910-DR02,O02,negative control,32474,0.81
12/15/20,12910-DR02,O24,negative control,27311,0.81
12/15/20,12910-DR02,P02,negative control,30334,0.81
12/15/20,12910-DR02,P24,negative control,27265,0.81
12/15/20,12910-DR03,A02,negative control,31744,0.85
12/15/20,12910-DR03,A24,negative control,28042,0.85
12/15/20,12910-DR03,B02,negative control,30337,0.85
12/15/20,12910-DR03,B24,negative control,29713,0.85
12/15/20,12910-DR03,C02,negative control,31695,0.85
12/15/20,12910-DR03,C24,negative control,29639,0.85
12/15/20,12910-DR03,D02,negative control,30036,0.85
12/15/20,12910-DR03,D24,negative control,29457,0.85
12/15/20,12910-DR03,E02,negative control,33014,0.85
12/15/20,12910-DR03,E24,negative control,30118,0.85
12/15/20,12910-DR03,F02,negative control,31045,0.85
12/15/20,12910-DR03,F24,negative control,30708,0.85
12/15/20,12910-DR03,G02,negative control,33124,0.85
12/15/20,12910-DR03,G24,negative control,30390,0.85
12/15/20,12910-DR03,H02,negative control,30420,0.85
12/15/20,12910-DR03,H24,negative control,30559,0.85
12/15/20,12910-DR03,I02,negative control,33382,0.85
12/15/20,12910-DR03,I24,negative control,31462,0.85
12/15/20,12910-DR03,J02,negative control,31016,0.85
12/15/20,12910-DR03,J24,negative control,31357,0.85
12/15/20,12910-DR03,K02,negative control,32634,0.85
12/15/20,12910-DR03,K24,negative control,30981,0.85
12/15/20,12910-DR03,L02,negative control,30677,0.85
12/15/20,12910-DR03,L24,negative control,30399,0.85
12/15/20,12910-DR03,M02,negative control,33016,0.85
12/15/20,12910-DR03,M24,negative control,30111,0.85
12/15/20,12910-DR03,N02,negative control,30644,0.85
12/15/20,12910-DR03,N24,negative control,29339,0.85
12/15/20,12910-DR03,O02,negative control,31990,0.85
12/15/20,12910-DR03,O24,negative control,28311,0.85
12/15/20,12910-DR03,P02,negative control,29876,0.85
12/15/20,12910-DR03,P24,negative control,28357,0.85
12/23/20,12976-DR,A02,negative control,11327,0.78
12/23/20,12976-DR,A24,negative control,10382,0.78
12/23/20,12976-DR,B02,negative control,9878,0.78
12/23/20,12976-DR,B24,negative control,10166,0.78
12/23/20,12976-DR,C02,negative control,11070,0.78
12/23/20,12976-DR,C24,negative control,10205,0.78
12/23/20,12976-DR,D02,negative control,9965,0.78
12/23/20,12976-DR,D24,negative control,10244,0.78
12/23/20,12976-DR,E02,negative control,11172,0.78
12/23/20,12976-DR,E24,negative control,10315,0.78
12/23/20,12976-DR,F02,negative control,10148,0.78
12/23/20,12976-DR,F24,negative control,10372,0.78
12/23/20,12976-DR,G02,negative control,10999,0.78
12/23/20,12976-DR,G24,negative control,10112,0.78
12/23/20,12976-DR,H02,negative control,9935,0.78
12/23/20,12976-DR,H24,negative control,10133,0.78
12/23/20,12976-DR,I02,negative control,11057,0.78
12/23/20,12976-DR,I24,negative control,10359,0.78
12/23/20,12976-DR,J02,negative control,10040,0.78
12/23/20,12976-DR,J24,negative control,10317,0.78
12/23/20,12976-DR,K02,negative control,11464,0.78
12/23/20,12976-DR,K24,negative control,10497,0.78
12/23/20,12976-DR,L02,negative control,10185,0.78
12/23/20,12976-DR,L24,negative control,10431,0.78
12/23/20,12976-DR,M02,negative control,11005,0.78
12/23/20,12976-DR,M24,negative control,10409,0.78
12/23/20,12976-DR,N02,negative control,10043,0.78
12/23/20,12976-DR,N24,negative control,10381,0.78
12/23/20,12976-DR,O02,negative control,11114,0.78
12/23/20,12976-DR,O24,negative control,10410,0.78
12/23/20,12976-DR,P02,negative control,9995,0.78
12/23/20,12976-DR,P24,negative control,10453,0.78
12/30/20,13007-DR01,A02,negative control,23019,0.91
12/30/20,13007-DR01,A24,negative control,22428,0.91
12/30/20,13007-DR01,B02,negative control,23055,0.91
12/30/20,13007-DR01,B24,negative control,22528,0.91
12/30/20,13007-DR01,C02,negative control,23644,0.91
12/30/20,13007-DR01,C24,negative control,22634,0.91
12/30/20,13007-DR01,D02,negative control,23014,0.91
12/30/20,13007-DR01,D24,negative control,22644,0.91
12/30/20,13007-DR01,E02,negative control,24324,0.91
12/30/20,13007-DR01,E24,negative control,23103,0.91
12/30/20,13007-DR01,F02,negative control,23515,0.91
12/30/20,13007-DR01,F24,negative control,23402,0.91
12/30/20,13007-DR01,G02,negative control,23953,0.91
12/30/20,13007-DR01,G24,negative control,23354,0.91
12/30/20,13007-DR01,H02,negative control,23372,0.91
12/30/20,13007-DR01,H24,negative control,23293,0.91
12/30/20,13007-DR01,I02,negative control,24791,0.91
12/30/20,13007-DR01,I24,negative control,23673,0.91
12/30/20,13007-DR01,J02,negative control,23935,0.91
12/30/20,13007-DR01,J24,negative control,23691,0.91
12/30/20,13007-DR01,K02,negative control,24313,0.91
12/30/20,13007-DR01,K24,negative control,23781,0.91
12/30/20,13007-DR01,L02,negative control,23890,0.91
12/30/20,13007-DR01,L24,negative control,23490,0.91
12/30/20,13007-DR01,M02,negative control,24244,0.91
12/30/20,13007-DR01,M24,negative control,23770,0.91
12/30/20,13007-DR01,N02,negative control,23932,0.91
12/30/20,13007-DR01,N24,negative control,23680,0.91
12/30/20,13007-DR01,O02,negative control,23502,0.91
12/30/20,13007-DR01,O24,negative control,23726,0.91
12/30/20,13007-DR01,P02,negative control,23449,0.91
12/30/20,13007-DR01,P24,negative control,23632,0.91
12/30/20,13007-DR02,A02,negative control,22945,0.92
12/30/20,13007-DR02,A24,negative control,22444,0.92
12/30/20,13007-DR02,B02,negative control,22396,0.92
12/30/20,13007-DR02,B24,negative control,22285,0.92
12/30/20,13007-DR02,C02,negative control,22808,0.92
12/30/20,13007-DR02,C24,negative control,22148,0.92
12/30/20,13007-DR02,D02,negative control,22623,0.92
12/30/20,13007-DR02,D24,negative control,22164,0.92
12/30/20,13007-DR02,E02,negative control,23421,0.92
12/30/20,13007-DR02,E24,negative control,22484,0.92
12/30/20,13007-DR02,F02,negative control,22764,0.92
12/30/20,13007-DR02,F24,negative control,22729,0.92
12/30/20,13007-DR02,G02,negative control,23311,0.92
12/30/20,13007-DR02,G24,negative control,22602,0.92
12/30/20,13007-DR02,H02,negative control,22940,0.92
12/30/20,13007-DR02,H24,negative control,22726,0.92
12/30/20,13007-DR02,I02,negative control,23988,0.92
12/30/20,13007-DR02,I24,negative control,23103,0.92
12/30/20,13007-DR02,J02,negative control,23324,0.92
12/30/20,13007-DR02,J24,negative control,23077,0.92
12/30/20,13007-DR02,K02,negative control,23690,0.92
12/30/20,13007-DR02,K24,negative control,23013,0.92
12/30/20,13007-DR02,L02,negative control,23128,0.92
12/30/20,13007-DR02,L24,negative control,22881,0.92
12/30/20,13007-DR02,M02,negative control,23867,0.92
12/30/20,13007-DR02,M24,negative control,23106,0.92
12/30/20,13007-DR02,N02,negative control,23270,0.92
12/30/20,13007-DR02,N24,negative control,23110,0.92
12/30/20,13007-DR02,O02,negative control,23740,0.92
12/30/20,13007-DR02,O24,negative control,23102,0.92
12/30/20,13007-DR02,P02,negative control,22710,0.92
12/30/20,13007-DR02,P24,negative control,23132,0.92
12/30/20,13007-DR03,A02,negative control,22668,0.87
12/30/20,13007-DR03,A24,negative control,20854,0.87
12/30/20,13007-DR03,B02,negative control,21889,0.87
12/30/20,13007-DR03,B24,negative control,21349,0.87
12/30/20,13007-DR03,C02,negative control,22878,0.87
12/30/20,13007-DR03,C24,negative control,21664,0.87
12/30/20,13007-DR03,D02,negative control,21848,0.87
12/30/20,13007-DR03,D24,negative control,21566,0.87
12/30/20,13007-DR03,E02,negative control,23392,0.87
12/30/20,13007-DR03,E24,negative control,21569,0.87
12/30/20,13007-DR03,F02,negative control,22065,0.87
12/30/20,13007-DR03,F24,negative control,21602,0.87
12/30/20,13007-DR03,G02,negative control,23146,0.87
12/30/20,13007-DR03,G24,negative control,21413,0.87
12/30/20,13007-DR03,H02,negative control,22120,0.87
12/30/20,13007-DR03,H24,negative control,21462,0.87
12/30/20,13007-DR03,I02,negative control,23858,0.87
12/30/20,13007-DR03,I24,negative control,21882,0.87
12/30/20,13007-DR03,J02,negative control,22669,0.87
12/30/20,13007-DR03,J24,negative control,21989,0.87
12/30/20,13007-DR03,K02,negative control,23281,0.87
12/30/20,13007-DR03,K24,negative control,21664,0.87
12/30/20,13007-DR03,L02,negative control,22501,0.87
12/30/20,13007-DR03,L24,negative control,21294,0.87
12/30/20,13007-DR03,M02,negative control,23529,0.87
12/30/20,13007-DR03,M24,negative control,21492,0.87
12/30/20,13007-DR03,N02,negative control,22438,0.87
12/30/20,13007-DR03,N24,negative control,21357,0.87
12/30/20,13007-DR03,O02,negative control,23082,0.87
12/30/20,13007-DR03,O24,negative control,21274,0.87
12/30/20,13007-DR03,P02,negative control,22271,0.87
12/30/20,13007-DR03,P24,negative control,21390,0.87
12/30/20,13007-DR04,A02,negative control,20848,0.9
12/30/20,13007-DR04,A24,negative control,20229,0.9
12/30/20,13007-DR04,B02,negative control,20473,0.9
12/30/20,13007-DR04,B24,negative control,20025,0.9
12/30/20,13007-DR04,C02,negative control,20813,0.9
12/30/20,13007-DR04,C24,negative control,19984,0.9
12/30/20,13007-DR04,D02,negative control,20297,0.9
12/30/20,13007-DR04,D24,negative control,19881,0.9
12/30/20,13007-DR04,E02,negative control,21342,0.9
12/30/20,13007-DR04,E24,negative control,20133,0.9
12/30/20,13007-DR04,F02,negative control,20808,0.9
12/30/20,13007-DR04,F24,negative control,20357,0.9
12/30/20,13007-DR04,G02,negative control,21130,0.9
12/30/20,13007-DR04,G24,negative control,20159,0.9
12/30/20,13007-DR04,H02,negative control,20635,0.9
12/30/20,13007-DR04,H24,negative control,20273,0.9
12/30/20,13007-DR04,I02,negative control,21649,0.9
12/30/20,13007-DR04,I24,negative control,20775,0.9
12/30/20,13007-DR04,J02,negative control,21217,0.9
12/30/20,13007-DR04,J24,negative control,20714,0.9
12/30/20,13007-DR04,K02,negative control,21598,0.9
12/30/20,13007-DR04,K24,negative control,20984,0.9
12/30/20,13007-DR04,L02,negative control,21016,0.9
12/30/20,13007-DR04,L24,negative control,20723,0.9
12/30/20,13007-DR04,M02,negative control,21743,0.9
12/30/20,13007-DR04,M24,negative control,20893,0.9
12/30/20,13007-DR04,N02,negative control,21150,0.9
12/30/20,13007-DR04,N24,negative control,20839,0.9
12/30/20,13007-DR04,O02,negative control,21689,0.9
12/30/20,13007-DR04,O24,negative control,20795,0.9
12/30/20,13007-DR04,P02,negative control,20927,0.9
12/30/20,13007-DR04,P24,negative control,20880,0.9
12/30/20,13007-DR05,A02,negative control,20594,0.79
12/30/20,13007-DR05,A24,negative control,18156,0.79
12/30/20,13007-DR05,B02,negative control,19115,0.79
12/30/20,13007-DR05,B24,negative control,18251,0.79
12/30/20,13007-DR05,C02,negative control,20182,0.79
12/30/20,13007-DR05,C24,negative control,18462,0.79
12/30/20,13007-DR05,D02,negative control,19138,0.79
12/30/20,13007-DR05,D24,negative control,18422,0.79
12/30/20,13007-DR05,E02,negative control,21091,0.79
12/30/20,13007-DR05,E24,negative control,18686,0.79
12/30/20,13007-DR05,F02,negative control,19486,0.79
12/30/20,13007-DR05,F24,negative control,18668,0.79
12/30/20,13007-DR05,G02,negative control,21074,0.79
12/30/20,13007-DR05,G24,negative control,18547,0.79
12/30/20,13007-DR05,H02,negative control,19367,0.79
12/30/20,13007-DR05,H24,negative control,18647,0.79
12/30/20,13007-DR05,I02,negative control,21024,0.79
12/30/20,13007-DR05,I24,negative control,18836,0.79
12/30/20,13007-DR05,J02,negative control,19215,0.79
