Run Date,Plate,Well,Control State,Raw Data (RFU),Raw Data (RFU) Z'-factor
08/11/21,14428-14443-4,M01,positive control (hit),7832,0.89
08/11/21,14428-14443-4,M23,positive control (hit),7455,0.89
08/11/21,14428-14443-4,N01,positive control (hit),7496,0.89
08/11/21,14428-14443-4,N23,positive control (hit),7659,0.89
08/11/21,14428-14443-4,O01,positive control (hit),7617,0.89
08/11/21,14428-14443-4,O23,positive control (hit),7571,0.89
08/11/21,14428-14443-4,P01,positive control (hit),6960,0.89
08/11/21,14428-14443-4,P23,positive control (hit),7379,0.89
08/11/21,14428-14443-5,A01,positive control (hit),8244,0.88
08/11/21,14428-14443-5,A23,positive control (hit),7972,0.88
08/11/21,14428-14443-5,B01,positive control (hit),7811,0.88
08/11/21,14428-14443-5,B23,positive control (hit),7852,0.88
08/11/21,14428-14443-5,C01,positive control (hit),8136,0.88
08/11/21,14428-14443-5,C23,positive control (hit),7645,0.88
08/11/21,14428-14443-5,D01,positive control (hit),7603,0.88
08/11/21,14428-14443-5,D23,positive control (hit),7608,0.88
08/11/21,14428-14443-5,E01,positive control (hit),8154,0.88
08/11/21,14428-14443-5,E23,positive control (hit),7729,0.88
08/11/21,14428-14443-5,F01,positive control (hit),7725,0.88
08/11/21,14428-14443-5,F23,positive control (hit),7714,0.88
08/11/21,14428-14443-5,G01,positive control (hit),7937,0.88
08/11/21,14428-14443-5,G23,positive control (hit),7560,0.88
08/11/21,14428-14443-5,H01,positive control (hit),7761,0.88
08/11/21,14428-14443-5,H23,positive control (hit),7738,0.88
08/11/21,14428-14443-5,I01,positive control (hit),7832,0.88
08/11/21,14428-14443-5,I23,positive control (hit),7742,0.88
08/11/21,14428-14443-5,J01,positive control (hit),7807,0.88
08/11/21,14428-14443-5,J23,positive control (hit),7630,0.88
08/11/21,14428-14443-5,K01,positive control (hit),8168,0.88
08/11/21,14428-14443-5,K23,positive control (hit),7933,0.88
08/11/21,14428-14443-5,L01,positive control (hit),7853,0.88
08/11/21,14428-14443-5,L23,positive control (hit),7858,0.88
08/11/21,14428-14443-5,M01,positive control (hit),8014,0.88
08/11/21,14428-14443-5,M23,positive control (hit),7551,0.88
08/11/21,14428-14443-5,N01,positive control (hit),7691,0.88
08/11/21,14428-14443-5,N23,positive control (hit),7573,0.88
08/11/21,14428-14443-5,O01,positive control (hit),7728,0.88
08/11/21,14428-14443-5,O23,positive control (hit),7532,0.88
08/11/21,14428-14443-5,P01,positive control (hit),7690,0.88
08/11/21,14428-14443-5,P23,positive control (hit),7729,0.88
08/11/21,14428-14443-6,A01,positive control (hit),8312,0.91
08/11/21,14428-14443-6,A23,positive control (hit),8099,0.91
08/11/21,14428-14443-6,B01,positive control (hit),7817,0.91
08/11/21,14428-14443-6,B23,positive control (hit),7899,0.91
08/11/21,14428-14443-6,C01,positive control (hit),7955,0.91
08/11/21,14428-14443-6,C23,positive control (hit),7712,0.91
08/11/21,14428-14443-6,D01,positive control (hit),8046,0.91
08/11/21,14428-14443-6,D23,positive control (hit),7698,0.91
08/11/21,14428-14443-6,E01,positive control (hit),8058,0.91
08/11/21,14428-14443-6,E23,positive control (hit),7727,0.91
08/11/21,14428-14443-6,F01,positive control (hit),7787,0.91
08/11/21,14428-14443-6,F23,positive control (hit),7726,0.91
08/11/21,14428-14443-6,G01,positive control (hit),8036,0.91
08/11/21,14428-14443-6,G23,positive control (hit),7615,0.91
08/11/21,14428-14443-6,H01,positive control (hit),7692,0.91
08/11/21,14428-14443-6,H23,positive control (hit),7795,0.91
08/11/21,14428-14443-6,I01,positive control (hit),7914,0.91
08/11/21,14428-14443-6,I23,positive control (hit),7727,0.91
08/11/21,14428-14443-6,J01,positive control (hit),7823,0.91
08/11/21,14428-14443-6,J23,positive control (hit),7653,0.91
08/11/21,14428-14443-6,K01,positive control (hit),8176,0.91
08/11/21,14428-14443-6,K23,positive control (hit),7837,0.91
08/11/21,14428-14443-6,L01,positive control (hit),7785,0.91
08/11/21,14428-14443-6,L23,positive control (hit),7894,0.91
08/11/21,14428-14443-6,M01,positive control (hit),7915,0.91
08/11/21,14428-14443-6,M23,positive control (hit),7627,0.91
08/11/21,14428-14443-6,N01,positive control (hit),7479,0.91
08/11/21,14428-14443-6,N23,positive control (hit),7624,0.91
08/11/21,14428-14443-6,O01,positive control (hit),8007,0.91
08/11/21,14428-14443-6,O23,positive control (hit),7678,0.91
08/11/21,14428-14443-6,P01,positive control (hit),7693,0.91
08/11/21,14428-14443-6,P23,positive control (hit),7694,0.91
08/11/21,14480-DR01,A01,positive control (hit),8211,0.89
08/11/21,14480-DR01,A23,positive control (hit),7692,0.89
08/11/21,14480-DR01,B01,positive control (hit),7675,0.89
08/11/21,14480-DR01,B23,positive control (hit),7787,0.89
08/11/21,14480-DR01,C01,positive control (hit),7947,0.89
08/11/21,14480-DR01,C23,positive control (hit),7632,0.89
08/11/21,14480-DR01,D01,positive control (hit),7473,0.89
08/11/21,14480-DR01,D23,positive control (hit),7556,0.89
08/11/21,14480-DR01,E01,positive control (hit),8046,0.89
08/11/21,14480-DR01,E23,positive control (hit),7738,0.89
08/11/21,14480-DR01,F01,positive control (hit),7621,0.89
08/11/21,14480-DR01,F23,positive control (hit),7713,0.89
08/11/21,14480-DR01,G01,positive control (hit),7669,0.89
08/11/21,14480-DR01,G23,positive control (hit),7526,0.89
08/11/21,14480-DR01,H01,positive control (hit),7388,0.89
08/11/21,14480-DR01,H23,positive control (hit),7550,0.89
08/11/21,14480-DR01,I01,positive control (hit),7674,0.89
08/11/21,14480-DR01,I23,positive control (hit),7570,0.89
08/11/21,14480-DR01,J01,positive control (hit),7452,0.89
08/11/21,14480-DR01,J23,positive control (hit),7580,0.89
08/11/21,14480-DR01,K01,positive control (hit),8335,0.89
08/11/21,14480-DR01,K23,positive control (hit),7711,0.89
08/11/21,14480-DR01,L01,positive control (hit),7628,0.89
08/11/21,14480-DR01,L23,positive control (hit),7752,0.89
08/11/21,14480-DR01,M01,positive control (hit),8015,0.89
08/11/21,14480-DR01,M23,positive control (hit),7515,0.89
08/11/21,14480-DR01,N01,positive control (hit),7440,0.89
08/11/21,14480-DR01,N23,positive control (hit),7510,0.89
08/11/21,14480-DR01,O01,positive control (hit),7916,0.89
08/11/21,14480-DR01,O23,positive control (hit),8256,0.89
08/11/21,14480-DR01,P01,positive control (hit),7509,0.89
08/11/21,14480-DR01,P23,positive control (hit),8027,0.89
08/09/21,14428-14443-1,A01,positive control (hit),7976,0.84
08/09/21,14428-14443-1,A23,positive control (hit),7601,0.84
08/09/21,14428-14443-1,B01,positive control (hit),7437,0.84
08/09/21,14428-14443-1,B23,positive control (hit),7533,0.84
08/09/21,14428-14443-1,C01,positive control (hit),7811,0.84
08/09/21,14428-14443-1,C23,positive control (hit),7446,0.84
08/09/21,14428-14443-1,D01,positive control (hit),7256,0.84
08/09/21,14428-14443-1,D23,positive control (hit),7411,0.84
08/09/21,14428-14443-1,E01,positive control (hit),7701,0.84
08/09/21,14428-14443-1,E23,positive control (hit),7434,0.84
08/09/21,14428-14443-1,F01,positive control (hit),7654,0.84
08/09/21,14428-14443-1,F23,positive control (hit),7762,0.84
08/09/21,14428-14443-1,G01,positive control (hit),8305,0.84
08/09/21,14428-14443-1,G23,positive control (hit),7465,0.84
08/09/21,14428-14443-1,H01,positive control (hit),7268,0.84
08/09/21,14428-14443-1,H23,positive control (hit),7436,0.84
08/09/21,14428-14443-1,I01,positive control (hit),7782,0.84
08/09/21,14428-14443-1,I23,positive control (hit),7438,0.84
08/09/21,14428-14443-1,J01,positive control (hit),7268,0.84
08/09/21,14428-14443-1,J23,positive control (hit),7424,0.84
08/09/21,14428-14443-1,K01,positive control (hit),7981,0.84
08/09/21,14428-14443-1,K23,positive control (hit),7582,0.84
08/09/21,14428-14443-1,L01,positive control (hit),7353,0.84
08/09/21,14428-14443-1,L23,positive control (hit),7432,0.84
08/09/21,14428-14443-1,M01,positive control (hit),7603,0.84
08/09/21,14428-14443-1,M23,positive control (hit),7267,0.84
08/09/21,14428-14443-1,N01,positive control (hit),7118,0.84
08/09/21,14428-14443-1,N23,positive control (hit),7167,0.84
08/09/21,14428-14443-1,O01,positive control (hit),7577,0.84
08/09/21,14428-14443-1,O23,positive control (hit),7327,0.84
08/09/21,14428-14443-1,P01,positive control (hit),7174,0.84
08/09/21,14428-14443-1,P23,positive control (hit),7358,0.84
08/09/21,14428-14443-7,A01,positive control (hit),7766,0.88
08/09/21,14428-14443-7,A23,positive control (hit),7367,0.88
08/09/21,14428-14443-7,B01,positive control (hit),7460,0.88
08/09/21,14428-14443-7,B23,positive control (hit),7381,0.88
08/09/21,14428-14443-7,C01,positive control (hit),7756,0.88
08/09/21,14428-14443-7,C23,positive control (hit),7462,0.88
08/09/21,14428-14443-7,D01,positive control (hit),7195,0.88
08/09/21,14428-14443-7,D23,positive control (hit),7394,0.88
08/09/21,14428-14443-7,E01,positive control (hit),7704,0.88
08/09/21,14428-14443-7,E23,positive control (hit),7470,0.88
08/09/21,14428-14443-7,F01,positive control (hit),7420,0.88
08/09/21,14428-14443-7,F23,positive control (hit),7428,0.88
08/09/21,14428-14443-7,G01,positive control (hit),7713,0.88
08/09/21,14428-14443-7,G23,positive control (hit),7305,0.88
08/09/21,14428-14443-7,H01,positive control (hit),7379,0.88
08/09/21,14428-14443-7,H23,positive control (hit),7347,0.88
08/09/21,14428-14443-7,I01,positive control (hit),7559,0.88
08/09/21,14428-14443-7,I23,positive control (hit),7814,0.88
08/09/21,14428-14443-7,J01,positive control (hit),7307,0.88
08/09/21,14428-14443-7,J23,positive control (hit),7383,0.88
08/09/21,14428-14443-7,K01,positive control (hit),7796,0.88
08/09/21,14428-14443-7,K23,positive control (hit),7492,0.88
08/09/21,14428-14443-7,L01,positive control (hit),7585,0.88
08/09/21,14428-14443-7,L23,positive control (hit),7341,0.88
08/09/21,14428-14443-7,M01,positive control (hit),7630,0.88
08/09/21,14428-14443-7,M23,positive control (hit),7137,0.88
08/09/21,14428-14443-7,N01,positive control (hit),7185,0.88
08/09/21,14428-14443-7,N23,positive control (hit),7171,0.88
08/09/21,14428-14443-7,O01,positive control (hit),7560,0.88
08/09/21,14428-14443-7,O23,positive control (hit),7243,0.88
08/09/21,14428-14443-7,P01,positive control (hit),7300,0.88
08/09/21,14428-14443-7,P23,positive control (hit),7670,0.88
08/09/21,14428-14443-8,A01,positive control (hit),7803,0.9
08/09/21,14428-14443-8,A23,positive control (hit),7473,0.9
08/09/21,14428-14443-8,B01,positive control (hit),7404,0.9
08/09/21,14428-14443-8,B23,positive control (hit),7470,0.9
08/09/21,14428-14443-8,C01,positive control (hit),7672,0.9
08/09/21,14428-14443-8,C23,positive control (hit),7370,0.9
08/09/21,14428-14443-8,D01,positive control (hit),7213,0.9
08/09/21,14428-14443-8,D23,positive control (hit),7272,0.9
08/09/21,14428-14443-8,E01,positive control (hit),7749,0.9
08/09/21,14428-14443-8,E23,positive control (hit),7578,0.9
08/09/21,14428-14443-8,F01,positive control (hit),7521,0.9
08/09/21,14428-14443-8,F23,positive control (hit),7554,0.9
08/09/21,14428-14443-8,G01,positive control (hit),7911,0.9
08/09/21,14428-14443-8,G23,positive control (hit),7577,0.9
08/09/21,14428-14443-8,H01,positive control (hit),7602,0.9
08/09/21,14428-14443-8,H23,positive control (hit),7595,0.9
08/09/21,14428-14443-8,I01,positive control (hit),7635,0.9
08/09/21,14428-14443-8,I23,positive control (hit),7363,0.9
08/09/21,14428-14443-8,J01,positive control (hit),7284,0.9
08/09/21,14428-14443-8,J23,positive control (hit),7272,0.9
08/09/21,14428-14443-8,K01,positive control (hit),7796,0.9
08/09/21,14428-14443-8,K23,positive control (hit),7481,0.9
08/09/21,14428-14443-8,L01,positive control (hit),7374,0.9
08/09/21,14428-14443-8,L23,positive control (hit),7543,0.9
08/09/21,14428-14443-8,M01,positive control (hit),7569,0.9
08/09/21,14428-14443-8,M23,positive control (hit),7371,0.9
08/09/21,14428-14443-8,N01,positive control (hit),7434,0.9
08/09/21,14428-14443-8,N23,positive control (hit),7196,0.9
08/09/21,14428-14443-8,O01,positive control (hit),7601,0.9
08/09/21,14428-14443-8,O23,positive control (hit),7405,0.9
08/09/21,14428-14443-8,P01,positive control (hit),7354,0.9
08/09/21,14428-14443-8,P23,positive control (hit),7362,0.9
08/09/21,14428-14443-9,A01,positive control (hit),7827,0.9
08/09/21,14428-14443-9,A23,positive control (hit),7511,0.9
08/09/21,14428-14443-9,B01,positive control (hit),7327,0.9
08/09/21,14428-14443-9,B23,positive control (hit),7466,0.9
08/09/21,14428-14443-9,C01,positive control (hit),7719,0.9
08/09/21,14428-14443-9,C23,positive control (hit),7473,0.9
08/09/21,14428-14443-9,D01,positive control (hit),7301,0.9
08/09/21,14428-14443-9,D23,positive control (hit),7482,0.9
08/09/21,14428-14443-9,E01,positive control (hit),7603,0.9
08/09/21,14428-14443-9,E23,positive control (hit),7520,0.9
08/09/21,14428-14443-9,F01,positive control (hit),7385,0.9
08/09/21,14428-14443-9,F23,positive control (hit),7664,0.9
08/09/21,14428-14443-9,G01,positive control (hit),7627,0.9
08/09/21,14428-14443-9,G23,positive control (hit),7387,0.9
08/09/21,14428-14443-9,H01,positive control (hit),7426,0.9
08/09/21,14428-14443-9,H23,positive control (hit),7426,0.9
08/09/21,14428-14443-9,I01,positive control (hit),7585,0.9
08/09/21,14428-14443-9,I23,positive control (hit),7395,0.9
08/09/21,14428-14443-9,J01,positive control (hit),7155,0.9
08/09/21,14428-14443-9,J23,positive control (hit),7430,0.9
08/09/21,14428-14443-9,K01,positive control (hit),7742,0.9
08/09/21,14428-14443-9,K23,positive control (hit),7603,0.9
08/09/21,14428-14443-9,L01,positive control (hit),7205,0.9
08/09/21,14428-14443-9,L23,positive control (hit),7280,0.9
08/09/21,14428-14443-9,M01,positive control (hit),7458,0.9
08/09/21,14428-14443-9,M23,positive control (hit),7189,0.9
08/09/21,14428-14443-9,N01,positive control (hit),7069,0.9
08/09/21,14428-14443-9,N23,positive control (hit),7168,0.9
08/09/21,14428-14443-9,O01,positive control (hit),7539,0.9
08/09/21,14428-14443-9,O23,positive control (hit),7348,0.9
08/09/21,14428-14443-9,P01,positive control (hit),7189,0.9
08/09/21,14428-14443-9,P23,positive control (hit),7331,0.9
05/06/20,11319_A2a,A01,positive control (hit),650,0.7
05/06/20,11319_A2a,A23,positive control (hit),644,0.7
05/06/20,11319_A2a,B01,positive control (hit),658,0.7
05/06/20,11319_A2a,B23,positive control (hit),653,0.7
05/06/20,11319_A2a,C01,positive control (hit),644,0.7
05/06/20,11319_A2a,C23,positive control (hit),666,0.7
05/06/20,11319_A2a,D01,positive control (hit),657,0.7
05/06/20,11319_A2a,D23,positive control (hit),674,0.7
05/06/20,11319_A2a,E01,positive control (hit),668,0.7
05/06/20,11319_A2a,E23,positive control (hit),667,0.7
05/06/20,11319_A2a,F01,positive control (hit),657,0.7
05/06/20,11319_A2a,F23,positive control (hit),655,0.7
05/06/20,11319_A2a,G01,positive control (hit),650,0.7
05/06/20,11319_A2a,G23,positive control (hit),660,0.7
05/06/20,11319_A2a,H01,positive control (hit),648,0.7
05/06/20,11319_A2a,H23,positive control (hit),651,0.7
05/06/20,11319_A2a,I01,positive control (hit),654,0.7
05/06/20,11319_A2a,I23,positive control (hit),652,0.7
05/06/20,11319_A2a,J01,positive control (hit),680,0.7
05/06/20,11319_A2a,J23,positive control (hit),655,0.7
05/06/20,11319_A2a,K01,positive control (hit),658,0.7
05/06/20,11319_A2a,K23,positive control (hit),650,0.7
05/06/20,11319_A2a,L01,positive control (hit),665,0.7
05/06/20,11319_A2a,L23,positive control (hit),657,0.7
05/06/20,11319_A2a,M01,positive control (hit),676,0.7
05/06/20,11319_A2a,M23,positive control (hit),674,0.7
05/06/20,11319_A2a,N01,positive control (hit),680,0.7
05/06/20,11319_A2a,N23,positive control (hit),666,0.7
05/06/20,11319_A2a,O01,positive control (hit),663,0.7
05/06/20,11319_A2a,O23,positive control (hit),666,0.7
05/06/20,11319_A2a,P01,positive control (hit),665,0.7
05/06/20,11319_A2a,P23,positive control (hit),662,0.7
05/06/20,11319_Aa,A01,positive control (hit),666,0.78
05/06/20,11319_Aa,A23,positive control (hit),672,0.78
05/06/20,11319_Aa,B01,positive control (hit),676,0.78
05/06/20,11319_Aa,B23,positive control (hit),687,0.78
05/06/20,11319_Aa,C01,positive control (hit),687,0.78
05/06/20,11319_Aa,C23,positive control (hit),664,0.78
05/06/20,11319_Aa,D01,positive control (hit),662,0.78
05/06/20,11319_Aa,D23,positive control (hit),693,0.78
05/06/20,11319_Aa,E01,positive control (hit),686,0.78
05/06/20,11319_Aa,E23,positive control (hit),666,0.78
05/06/20,11319_Aa,F01,positive control (hit),705,0.78
05/06/20,11319_Aa,F23,positive control (hit),673,0.78
05/06/20,11319_Aa,G01,positive control (hit),690,0.78
05/06/20,11319_Aa,G23,positive control (hit),670,0.78
05/06/20,11319_Aa,H01,positive control (hit),662,0.78
05/06/20,11319_Aa,H23,positive control (hit),658,0.78
05/06/20,11319_Aa,I01,positive control (hit),680,0.78
05/06/20,11319_Aa,I23,positive control (hit),685,0.78
05/06/20,11319_Aa,J01,positive control (hit),661,0.78
05/06/20,11319_Aa,J23,positive control (hit),720,0.78
05/06/20,11319_Aa,K01,positive control (hit),679,0.78
05/06/20,11319_Aa,K23,positive control (hit),660,0.78
05/06/20,11319_Aa,L01,positive control (hit),660,0.78
05/06/20,11319_Aa,L23,positive control (hit),668,0.78
05/06/20,11319_Aa,M01,positive control (hit),677,0.78
05/06/20,11319_Aa,M23,positive control (hit),669,0.78
05/06/20,11319_Aa,N01,positive control (hit),664,0.78
05/06/20,11319_Aa,N23,positive control (hit),666,0.78
05/06/20,11319_Aa,O01,positive control (hit),703,0.78
05/06/20,11319_Aa,O23,positive control (hit),657,0.78
05/06/20,11319_Aa,P01,positive control (hit),672,0.78
05/06/20,11319_Aa,P23,positive control (hit),668,0.78
05/10/20,11328-DR1-2,A01,positive control (hit),379,0.68
05/10/20,11328-DR1-2,A23,positive control (hit),353,0.68
05/10/20,11328-DR1-2,B01,positive control (hit),337,0.68
05/10/20,11328-DR1-2,B23,positive control (hit),351,0.68
05/10/20,11328-DR1-2,C01,positive control (hit),371,0.68
05/10/20,11328-DR1-2,C23,positive control (hit),356,0.68
05/10/20,11328-DR1-2,D01,positive control (hit),342,0.68
05/10/20,11328-DR1-2,D23,positive control (hit),353,0.68
05/10/20,11328-DR1-2,E01,positive control (hit),376,0.68
05/10/20,11328-DR1-2,E23,positive control (hit),360,0.68
05/10/20,11328-DR1-2,F01,positive control (hit),346,0.68
05/10/20,11328-DR1-2,F23,positive control (hit),354,0.68
05/10/20,11328-DR1-2,G01,positive control (hit),368,0.68
05/10/20,11328-DR1-2,G23,positive control (hit),353,0.68
05/10/20,11328-DR1-2,H01,positive control (hit),341,0.68
05/10/20,11328-DR1-2,H23,positive control (hit),348,0.68
05/10/20,11328-DR1-2,I01,positive control (hit),362,0.68
05/10/20,11328-DR1-2,I23,positive control (hit),348,0.68
05/10/20,11328-DR1-2,J01,positive control (hit),328,0.68
05/10/20,11328-DR1-2,J23,positive control (hit),353,0.68
05/10/20,11328-DR1-2,K01,positive control (hit),368,0.68
05/10/20,11328-DR1-2,K23,positive control (hit),354,0.68
05/10/20,11328-DR1-2,L01,positive control (hit),353,0.68
05/10/20,11328-DR1-2,L23,positive control (hit),355,0.68
05/10/20,11328-DR1-2,M01,positive control (hit),374,0.68
05/10/20,11328-DR1-2,M23,positive control (hit),358,0.68
05/10/20,11328-DR1-2,N01,positive control (hit),345,0.68
05/10/20,11328-DR1-2,N23,positive control (hit),355,0.68
05/10/20,11328-DR1-2,O01,positive control (hit),372,0.68
05/10/20,11328-DR1-2,O23,positive control (hit),368,0.68
05/10/20,11328-DR1-2,P01,positive control (hit),349,0.68
05/10/20,11328-DR1-2,P23,positive control (hit),363,0.68
05/14/20,11372-DR-A,A01,positive control (hit),603,0.61
05/14/20,11372-DR-A,A23,positive control (hit),529,0.61
05/14/20,11372-DR-A,B01,positive control (hit),559,0.61
05/14/20,11372-DR-A,B23,positive control (hit),559,0.61
05/14/20,11372-DR-A,C01,positive control (hit),600,0.61
05/14/20,11372-DR-A,C23,positive control (hit),528,0.61
05/14/20,11372-DR-A,D01,positive control (hit),543,0.61
05/14/20,11372-DR-A,D23,positive control (hit),540,0.61
05/14/20,11372-DR-A,E01,positive control (hit),629,0.61
05/14/20,11372-DR-A,E23,positive control (hit),557,0.61
05/14/20,11372-DR-A,F01,positive control (hit),561,0.61
05/14/20,11372-DR-A,F23,positive control (hit),539,0.61
05/14/20,11372-DR-A,G01,positive control (hit),590,0.61
05/14/20,11372-DR-A,G23,positive control (hit),553,0.61
05/14/20,11372-DR-A,H01,positive control (hit),525,0.61
05/14/20,11372-DR-A,H23,positive control (hit),521,0.61
05/14/20,11372-DR-A,I01,positive control (hit),647,0.61
05/14/20,11372-DR-A,I23,positive control (hit),602,0.61
05/14/20,11372-DR-A,J01,positive control (hit),527,0.61
05/14/20,11372-DR-A,J23,positive control (hit),540,0.61
05/14/20,11372-DR-A,K01,positive control (hit),616,0.61
05/14/20,11372-DR-A,K23,positive control (hit),535,0.61
05/14/20,11372-DR-A,L01,positive control (hit),567,0.61
05/14/20,11372-DR-A,L23,positive control (hit),541,0.61
05/14/20,11372-DR-A,M01,positive control (hit),613,0.61
05/14/20,11372-DR-A,M23,positive control (hit),547,0.61
05/14/20,11372-DR-A,N01,positive control (hit),550,0.61
05/14/20,11372-DR-A,N23,positive control (hit),660,0.61
05/14/20,11372-DR-A,O01,positive control (hit),625,0.61
05/14/20,11372-DR-A,O23,positive control (hit),543,0.61
05/14/20,11372-DR-A,P01,positive control (hit),545,0.61
05/14/20,11372-DR-A,P23,positive control (hit),572,0.61
05/25/20,11441-Mpro-A,A01,positive control (hit),3544,-0.05
05/25/20,11441-Mpro-A,A23,positive control (hit),5251,-0.05
05/25/20,11441-Mpro-A,B01,positive control (hit),4558,-0.05
05/25/20,11441-Mpro-A,B23,positive control (hit),4987,-0.05
05/25/20,11441-Mpro-A,C01,positive control (hit),3645,-0.05
05/25/20,11441-Mpro-A,C23,positive control (hit),4872,-0.05
05/25/20,11441-Mpro-A,D01,positive control (hit),3875,-0.05
05/25/20,11441-Mpro-A,D23,positive control (hit),5045,-0.05
05/25/20,11441-Mpro-A,E01,positive control (hit),3812,-0.05
05/25/20,11441-Mpro-A,E23,positive control (hit),4372,-0.05
05/25/20,11441-Mpro-A,F01,positive control (hit),3789,-0.05
05/25/20,11441-Mpro-A,F23,positive control (hit),4621,-0.05
05/25/20,11441-Mpro-A,G01,positive control (hit),4166,-0.05
05/25/20,11441-Mpro-A,G23,positive control (hit),4859,-0.05
05/25/20,11441-Mpro-A,H01,positive control (hit),4030,-0.05
05/25/20,11441-Mpro-A,H23,positive control (hit),4735,-0.05
05/25/20,11441-Mpro-A,I01,positive control (hit),4039,-0.05
05/25/20,11441-Mpro-A,I23,positive control (hit),4831,-0.05
05/25/20,11441-Mpro-A,J01,positive control (hit),4002,-0.05
05/25/20,11441-Mpro-A,J23,positive control (hit),4853,-0.05
05/25/20,11441-Mpro-A,K01,positive control (hit),3938,-0.05
05/25/20,11441-Mpro-A,K23,positive control (hit),4517,-0.05
05/25/20,11441-Mpro-A,L01,positive control (hit),4106,-0.05
05/25/20,11441-Mpro-A,L23,positive control (hit),3511,-0.05
05/25/20,11441-Mpro-A,M01,positive control (hit),4058,-0.05
05/25/20,11441-Mpro-A,M23,positive control (hit),2832,-0.05
05/25/20,11441-Mpro-A,N01,positive control (hit),3649,-0.05
05/25/20,11441-Mpro-A,N23,positive control (hit),4723,-0.05
05/25/20,11441-Mpro-A,O01,positive control (hit),4155,-0.05
05/25/20,11441-Mpro-A,O23,positive control (hit),4358,-0.05
05/25/20,11441-Mpro-A,P01,positive control (hit),4015,-0.05
05/25/20,11441-Mpro-A,P23,positive control (hit),4662,-0.05
05/25/20,11441-Mpro-B,A01,positive control (hit),4943,0.38
05/25/20,11441-Mpro-B,A23,positive control (hit),4211,0.38
05/25/20,11441-Mpro-B,B01,positive control (hit),5188,0.38
05/25/20,11441-Mpro-B,B23,positive control (hit),4100,0.38
05/25/20,11441-Mpro-B,C01,positive control (hit),4631,0.38
05/25/20,11441-Mpro-B,C23,positive control (hit),4322,0.38
05/25/20,11441-Mpro-B,D01,positive control (hit),4853,0.38
05/25/20,11441-Mpro-B,D23,positive control (hit),4114,0.38
05/25/20,11441-Mpro-B,E01,positive control (hit),4562,0.38
05/25/20,11441-Mpro-B,E23,positive control (hit),3729,0.38
05/25/20,11441-Mpro-B,F01,positive control (hit),4676,0.38
05/25/20,11441-Mpro-B,F23,positive control (hit),4044,0.38
05/25/20,11441-Mpro-B,G01,positive control (hit),4858,0.38
05/25/20,11441-Mpro-B,G23,positive control (hit),3788,0.38
05/25/20,11441-Mpro-B,H01,positive control (hit),4777,0.38
05/25/20,11441-Mpro-B,H23,positive control (hit),4021,0.38
05/25/20,11441-Mpro-B,I01,positive control (hit),4862,0.38
05/25/20,11441-Mpro-B,I23,positive control (hit),3944,0.38
05/25/20,11441-Mpro-B,J01,positive control (hit),4633,0.38
05/25/20,11441-Mpro-B,J23,positive control (hit),4155,0.38
05/25/20,11441-Mpro-B,K01,positive control (hit),4723,0.38
05/25/20,11441-Mpro-B,K23,positive control (hit),3979,0.38
05/25/20,11441-Mpro-B,L01,positive control (hit),4667,0.38
05/25/20,11441-Mpro-B,L23,positive control (hit),4006,0.38
05/25/20,11441-Mpro-B,M01,positive control (hit),4683,0.38
05/25/20,11441-Mpro-B,M23,positive control (hit),3723,0.38
05/25/20,11441-Mpro-B,N01,positive control (hit),4768,0.38
05/25/20,11441-Mpro-B,N23,positive control (hit),3868,0.38
05/25/20,11441-Mpro-B,O01,positive control (hit),4472,0.38
05/25/20,11441-Mpro-B,O23,positive control (hit),3782,0.38
05/25/20,11441-Mpro-B,P01,positive control (hit),4614,0.38
05/25/20,11441-Mpro-B,P23,positive control (hit),4103,0.38
06/03/20,11477-mPro,A01,positive control (hit),6382,0.83
06/03/20,11477-mPro,A23,positive control (hit),6149,0.83
06/03/20,11477-mPro,B01,positive control (hit),6426,0.83
06/03/20,11477-mPro,B23,positive control (hit),6231,0.83
06/03/20,11477-mPro,C01,positive control (hit),6277,0.83
06/03/20,11477-mPro,C23,positive control (hit),6330,0.83
06/03/20,11477-mPro,D01,positive control (hit),6171,0.83
06/03/20,11477-mPro,D23,positive control (hit),6053,0.83
06/03/20,11477-mPro,E01,positive control (hit),6364,0.83
06/03/20,11477-mPro,E23,positive control (hit),6079,0.83
06/03/20,11477-mPro,F01,positive control (hit),6206,0.83
06/03/20,11477-mPro,F23,positive control (hit),6057,0.83
06/03/20,11477-mPro,G01,positive control (hit),6691,0.83
06/03/20,11477-mPro,G23,positive control (hit),6119,0.83
06/03/20,11477-mPro,H01,positive control (hit),6537,0.83
06/03/20,11477-mPro,H23,positive control (hit),6336,0.83
06/03/20,11477-mPro,I01,positive control (hit),6540,0.83
06/03/20,11477-mPro,I23,positive control (hit),6356,0.83
06/03/20,11477-mPro,J01,positive control (hit),6515,0.83
06/03/20,11477-mPro,J23,positive control (hit),4844,0.83
06/03/20,11477-mPro,K01,positive control (hit),5392,0.83
06/03/20,11477-mPro,K23,positive control (hit),5165,0.83
06/03/20,11477-mPro,L01,positive control (hit),5987,0.83
06/03/20,11477-mPro,L23,positive control (hit),6222,0.83
06/03/20,11477-mPro,M01,positive control (hit),6231,0.83
06/03/20,11477-mPro,M23,positive control (hit),6372,0.83
06/03/20,11477-mPro,N01,positive control (hit),6249,0.83
06/03/20,11477-mPro,N23,positive control (hit),6216,0.83
